Serial Number,Country,Site Name,Timestamp (UTC),Longitude,Latitude,is_indoors,PM1.0 (ug/m3),PM2.5 (ug/m3),Applied PM2.5 Custom Calibration Factor,PM4.0 (ug/m3),PM10 (ug/m3),Applied PM10 Custom Calibration Factor,PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),PM Sensor Status,Temperature (Celsius),Relative Humidity (%),Device Status,Time Delta
81432130003,India,IITK04_Aliganj,03/02/2022 13:45,80.951876,26.901733,False,39.0,41.0,,42.0,42.0,,349,405,405,407,407,407,0.56,0.0,25.8,47,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 14:00,80.951876,26.901733,False,41.0,44.0,,44.0,44.0,,370,429,429,431,431,431,0.56,0.0,,,8.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 14:15,80.951876,26.901733,False,45.0,47.0,,47.0,47.0,,397,460,460,463,463,463,0.56,0.0,25.4,48,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 14:30,80.951876,26.901733,False,48.0,51.0,,51.0,51.0,,433,502,502,505,505,505,0.56,0.0,25.2,50,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 14:45,80.951876,26.901733,False,51.0,53.0,,53.0,54.0,,452,525,525,527,527,527,0.56,0.0,25.0,50,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 15:00,80.951876,26.901733,False,53.0,56.0,,56.0,56.0,,477,553,553,556,556,556,0.56,0.0,24.8,51,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 15:15,80.951876,26.901733,False,52.0,55.0,,55.0,55.0,,469,544,544,546,547,547,0.56,0.0,24.6,52,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 15:30,80.951876,26.901733,False,51.0,53.0,,54.0,54.0,,457,529,529,532,532,532,0.56,0.0,24.4,52,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 15:45,80.951876,26.901733,False,52.0,54.0,,55.0,55.0,,465,540,540,542,542,542,0.55,0.0,24.3,52,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 16:00,80.951876,26.901733,False,52.0,55.0,,55.0,55.0,,471,546,546,548,549,549,0.56,0.0,24.2,52,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 16:15,80.951876,26.901733,False,53.0,56.0,,57.0,57.0,,481,558,558,561,561,561,0.56,0.0,24.1,51,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 16:30,80.951876,26.901733,False,52.0,54.0,,55.0,55.0,,465,539,539,542,542,542,0.56,0.0,24.1,51,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 16:45,80.951876,26.901733,False,51.0,54.0,,54.0,54.0,,463,537,537,539,540,540,0.56,0.0,24.0,50,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 17:00,80.951876,26.901733,False,51.0,54.0,,54.0,54.0,,460,533,533,536,536,536,0.56,0.0,23.9,51,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 17:15,80.951876,26.901733,False,50.0,53.0,,53.0,53.0,,455,528,528,530,531,531,0.56,0.0,23.9,50,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 17:30,80.951876,26.901733,False,49.0,52.0,,52.0,52.0,,447,518,518,521,521,521,0.56,0.0,23.8,50,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 17:45,80.951876,26.901733,False,50.0,52.0,,53.0,53.0,,451,523,523,526,526,526,0.56,0.0,23.6,51,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 18:00,80.951876,26.901733,False,52.0,55.0,,56.0,56.0,,477,553,553,555,556,556,0.56,0.0,23.3,52,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 18:15,80.951876,26.901733,False,56.0,59.0,,59.0,59.0,,507,588,588,590,591,591,0.56,0.0,23.1,52,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 18:30,80.951876,26.901733,False,57.0,60.0,,61.0,61.0,,521,604,604,607,607,607,0.56,0.0,23.0,53,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 18:45,80.951876,26.901733,False,58.0,61.0,,61.0,62.0,,531,615,615,618,619,619,0.56,0.0,22.9,53,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 19:00,80.951876,26.901733,False,59.0,63.0,,63.0,63.0,,543,629,629,632,633,633,0.56,0.0,22.7,53,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 19:15,80.951876,26.901733,False,60.0,63.0,,63.0,64.0,,546,634,634,637,637,637,0.56,0.0,22.5,54,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 19:30,80.951876,26.901733,False,61.0,64.0,,64.0,64.0,,555,643,643,646,646,647,0.55,0.0,22.5,55,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 19:45,80.951876,26.901733,False,62.0,65.0,,66.0,66.0,,570,661,661,664,664,664,0.55,0.0,22.4,56,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 20:00,80.951876,26.901733,False,62.0,65.0,,65.0,65.0,,567,657,657,661,661,661,0.56,0.0,22.2,56,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 20:15,80.951876,26.901733,False,62.0,65.0,,65.0,65.0,,567,657,657,660,661,661,0.56,0.0,22.2,56,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 20:30,80.951876,26.901733,False,62.0,65.0,,66.0,66.0,,570,661,661,664,665,665,0.56,0.0,22.0,57,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 20:45,80.951876,26.901733,False,63.0,66.0,,67.0,67.0,,577,670,670,673,673,673,0.56,0.0,21.9,57,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 21:00,80.951876,26.901733,False,64.0,67.0,,67.0,67.0,,585,678,678,681,682,682,0.56,0.0,21.8,57,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 21:15,80.951876,26.901733,False,64.0,68.0,,68.0,69.0,,592,687,687,691,691,691,0.57,0.0,21.8,57,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 21:30,80.951876,26.901733,False,65.0,68.0,,69.0,69.0,,596,691,691,694,695,695,0.56,0.0,21.6,57,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 21:45,80.951876,26.901733,False,63.0,67.0,,67.0,67.0,,582,675,675,678,679,679,0.57,0.0,21.5,57,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 22:00,80.951876,26.901733,False,,,,,,,,,,,,,,16.0,21.3,57,16.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 22:15,80.951876,26.901733,False,66.0,70.0,,70.0,70.0,,611,709,709,712,712,713,0.56,0.0,21.2,58,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 22:30,80.951876,26.901733,False,68.0,72.0,,72.0,72.0,,629,729,729,733,733,733,0.56,0.0,21.1,58,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 22:45,80.951876,26.901733,False,70.0,74.0,,74.0,74.0,,645,748,748,752,752,753,0.56,0.0,21.0,59,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 23:00,80.951876,26.901733,False,72.0,76.0,,77.0,77.0,,670,778,778,782,782,782,0.57,0.0,20.9,59,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 23:15,80.951876,26.901733,False,71.0,75.0,,75.0,75.0,,656,761,761,765,765,765,0.57,0.0,20.8,60,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 23:30,80.951876,26.901733,False,70.0,74.0,,75.0,75.0,,654,758,758,762,763,763,0.56,0.0,20.7,60,0.0,15.0
81432130003,India,IITK04_Aliganj,03/02/2022 23:45,80.951876,26.901733,False,69.0,73.0,,73.0,74.0,,643,746,746,750,750,750,0.56,0.0,20.7,60,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 00:01,80.92728,26.76774,False,49.0,51.0,,52.0,52.0,,454,526,526,529,529,529,0.58,0.0,16.9,66,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 00:16,80.92728,26.76774,False,51.0,53.0,,54.0,54.0,,472,548,548,550,550,551,0.58,0.0,16.7,67,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 00:31,80.92728,26.76774,False,52.0,55.0,,55.0,55.0,,484,561,561,564,564,564,0.58,0.0,16.5,68,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 00:46,80.92728,26.76774,False,55.0,58.0,,58.0,58.0,,512,594,594,596,597,597,0.59,0.0,16.5,68,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 01:01,80.92728,26.76774,False,53.0,55.0,,56.0,56.0,,489,568,568,570,571,571,0.59,0.0,16.6,68,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 01:16,80.92728,26.76774,False,51.0,54.0,,54.0,54.0,,474,550,550,552,553,553,0.58,0.0,16.8,67,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 01:31,80.92728,26.76774,False,60.0,63.0,,64.0,64.0,,557,646,646,649,649,649,0.59,0.0,17.1,67,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 01:46,80.92728,26.76774,False,78.0,82.0,,83.0,83.0,,719,834,834,838,838,838,0.59,0.0,17.5,66,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 02:01,80.92728,26.76774,False,77.0,81.0,,81.0,82.0,,707,820,820,824,824,824,0.59,0.0,18.1,65,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 02:16,80.92728,26.76774,False,81.0,86.0,,86.0,86.0,,742,861,861,865,866,866,0.59,0.0,18.6,64,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 02:31,80.92728,26.76774,False,87.0,92.0,,92.0,92.0,,791,917,917,922,922,923,0.59,0.0,19.4,62,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 02:46,80.92728,26.76774,False,85.0,90.0,,90.0,90.0,,766,889,889,893,894,894,0.59,0.0,20.3,60,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 03:01,80.92728,26.76774,False,68.0,72.0,,72.0,72.0,,608,706,706,709,710,710,0.59,0.0,21.0,57,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 03:16,80.92728,26.76774,False,67.0,70.0,,70.0,71.0,,594,689,689,692,693,693,0.58,0.0,21.5,56,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 03:31,80.92728,26.76774,False,69.0,72.0,,73.0,73.0,,608,705,705,709,709,709,0.59,0.0,22.2,54,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 03:46,80.92728,26.76774,False,67.0,71.0,,72.0,72.0,,593,688,688,691,691,691,0.59,0.0,23.2,52,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 04:01,80.92728,26.76774,False,71.0,75.0,,75.0,75.0,,620,719,719,722,722,723,0.58,0.0,24.2,49,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 04:16,80.92728,26.76774,False,75.0,79.0,,80.0,80.0,,651,755,755,758,759,759,0.58,0.0,25.1,47,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 04:31,80.92728,26.76774,False,72.0,76.0,,76.0,76.0,,615,713,713,716,716,717,0.58,0.0,26.3,45,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 04:46,80.92728,26.76774,False,60.0,63.0,,64.0,64.0,,511,592,592,595,595,596,0.58,0.0,,,8.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 05:01,80.92728,26.76774,False,42.0,44.0,,44.0,45.0,,358,415,415,417,417,417,0.58,0.0,27.4,40,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 05:16,80.92728,26.76774,False,32.0,34.0,,34.0,35.0,,275,319,319,321,321,321,0.58,0.0,27.5,39,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 05:31,80.92728,26.76774,False,29.0,31.0,,31.0,31.0,,248,287,287,289,289,289,0.58,0.0,27.6,39,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 05:46,80.92728,26.76774,False,30.0,31.0,,32.0,32.0,,252,292,292,293,293,293,0.58,0.0,28.1,38,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 06:01,80.92728,26.76774,False,30.0,31.0,,32.0,32.0,,251,291,291,292,293,293,0.57,0.0,28.6,38,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 06:16,80.92728,26.76774,False,28.0,30.0,,30.0,30.0,,239,277,277,278,278,278,0.57,0.0,28.7,37,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 06:31,80.92728,26.76774,False,29.0,30.0,,30.0,30.0,,240,278,278,280,280,280,0.57,0.0,29.1,36,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 06:46,80.92728,26.76774,False,28.0,29.0,,29.0,29.0,,231,268,268,269,269,269,0.57,0.0,30.1,34,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 07:01,80.92728,26.76774,False,26.0,27.0,,27.0,28.0,,216,250,250,251,251,252,0.57,0.0,30.4,34,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 07:16,80.92728,26.76774,False,26.0,27.0,,28.0,28.0,,215,249,249,250,250,250,0.57,0.0,31.0,33,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 07:31,80.92728,26.76774,False,24.0,25.0,,25.0,25.0,,195,226,226,227,227,227,0.56,0.0,30.8,31,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 07:46,80.92728,26.76774,False,23.0,24.0,,24.0,24.0,,186,215,215,216,216,216,0.56,0.0,31.0,31,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 08:01,80.92728,26.76774,False,21.0,22.0,,22.0,22.0,,175,203,203,204,204,204,0.56,0.0,31.1,30,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 08:16,80.92728,26.76774,False,19.0,20.0,,20.0,20.0,,158,183,183,184,184,184,0.56,0.0,31.1,28,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 08:31,80.92728,26.76774,False,18.0,19.0,,19.0,19.0,,151,175,175,175,175,175,0.56,0.0,30.9,28,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 08:46,80.92728,26.76774,False,19.0,20.0,,20.0,20.0,,153,177,177,177,178,178,0.56,0.0,31.7,27,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 09:01,80.92728,26.76774,False,20.0,21.0,,21.0,21.0,,159,184,184,185,185,185,0.56,0.0,32.7,27,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 09:16,80.92728,26.76774,False,19.0,20.0,,20.0,20.0,,156,181,181,182,182,182,0.56,0.0,32.2,28,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 09:31,80.92728,26.76774,False,19.0,20.0,,20.0,20.0,,156,181,181,182,182,182,0.56,0.0,31.5,28,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 09:46,80.92728,26.76774,False,19.0,20.0,,20.0,20.0,,154,178,178,179,179,179,0.56,0.0,32.2,28,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 10:01,80.92728,26.76774,False,20.0,21.0,,21.0,21.0,,161,187,187,187,188,188,0.56,0.0,31.5,29,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 10:16,80.92728,26.76774,False,20.0,21.0,,21.0,21.0,,164,191,191,191,191,191,0.56,0.0,31.1,30,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 10:31,80.92728,26.76774,False,20.0,21.0,,21.0,21.0,,162,188,188,189,189,189,0.56,0.0,31.1,29,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 10:46,80.92728,26.76774,False,19.0,20.0,,20.0,20.0,,157,182,182,183,183,183,0.56,0.0,31.4,29,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 11:01,80.92728,26.76774,False,19.0,20.0,,20.0,20.0,,154,179,179,180,180,180,0.57,0.0,31.2,28,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 11:16,80.92728,26.76774,False,19.0,20.0,,20.0,20.0,,154,179,179,180,180,180,0.57,0.0,31.0,28,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 11:31,80.92728,26.76774,False,21.0,22.0,,22.0,22.0,,173,201,201,201,202,202,0.55,0.0,30.2,30,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 11:46,80.92728,26.76774,False,22.0,24.0,,24.0,24.0,,188,217,217,218,218,218,0.56,0.0,29.4,32,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 12:01,80.92728,26.76774,False,23.0,25.0,,25.0,25.0,,197,228,228,229,229,229,0.56,0.0,28.6,34,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 12:16,80.92728,26.76774,False,23.0,25.0,,25.0,25.0,,199,231,231,232,232,232,0.57,0.0,27.2,36,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 12:31,80.92728,26.76774,False,26.0,27.0,,27.0,27.0,,222,257,257,258,258,258,0.58,0.0,26.3,38,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 12:46,80.92728,26.76774,False,27.0,29.0,,29.0,29.0,,233,270,270,272,272,272,0.57,0.0,25.7,40,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 13:01,80.92728,26.76774,False,29.0,30.0,,30.0,30.0,,248,287,287,288,288,288,0.57,0.0,25.1,41,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 13:16,80.92728,26.76774,False,29.0,30.0,,30.0,30.0,,248,288,288,289,289,289,0.57,0.0,24.7,42,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 13:31,80.92728,26.76774,False,30.0,32.0,,32.0,32.0,,263,305,305,306,306,306,0.58,0.0,24.5,43,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 13:46,80.92728,26.76774,False,37.0,39.0,,39.0,39.0,,323,375,375,376,377,377,0.58,0.0,24.3,43,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 14:01,80.92728,26.76774,False,40.0,42.0,,42.0,42.0,,350,406,406,408,408,408,0.58,0.0,23.9,44,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 14:16,80.92728,26.76774,False,46.0,48.0,,48.0,48.0,,403,467,467,469,469,469,0.57,0.0,23.2,46,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 14:31,80.92728,26.76774,False,35.0,37.0,,37.0,37.0,,312,362,362,364,364,364,0.58,0.0,22.7,48,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 14:46,80.92728,26.76774,False,38.0,40.0,,41.0,41.0,,341,395,395,397,397,398,0.57,0.0,22.2,49,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 15:01,80.92728,26.76774,False,38.0,40.0,,40.0,40.0,,338,392,392,394,394,394,0.57,0.0,22.1,47,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 15:16,80.92728,26.76774,False,41.0,43.0,,43.0,43.0,,364,422,422,424,424,424,0.58,0.0,22.1,48,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 15:31,80.92728,26.76774,False,43.0,45.0,,45.0,45.0,,382,442,442,444,445,445,0.58,0.0,21.8,50,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 15:46,80.92728,26.76774,False,50.0,52.0,,52.0,52.0,,442,512,512,515,515,515,0.58,0.0,21.5,51,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 16:01,80.92728,26.76774,False,51.0,53.0,,54.0,54.0,,454,526,526,529,529,529,0.58,0.0,21.2,52,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 16:16,80.92728,26.76774,False,59.0,62.0,,63.0,63.0,,532,617,617,620,620,620,0.58,0.0,20.9,53,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 16:31,80.92728,26.76774,False,59.0,62.0,,62.0,62.0,,529,613,613,616,616,616,0.58,0.0,21.0,53,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 16:46,80.92728,26.76774,False,58.0,62.0,,62.0,62.0,,524,607,607,610,610,611,0.58,0.0,21.0,53,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 17:01,80.92728,26.76774,False,58.0,61.0,,61.0,62.0,,522,605,605,608,608,608,0.58,0.0,20.7,54,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 17:16,80.92728,26.76774,False,61.0,65.0,,65.0,65.0,,552,640,640,644,644,644,0.58,0.0,20.5,55,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 17:31,80.92728,26.76774,False,68.0,71.0,,72.0,72.0,,612,709,709,713,713,713,0.58,0.0,20.3,56,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 17:46,80.92728,26.76774,False,65.0,68.0,,68.0,68.0,,584,677,677,680,680,680,0.58,0.0,20.2,57,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 18:01,80.92728,26.76774,False,63.0,66.0,,66.0,67.0,,567,657,657,660,661,661,0.59,0.0,20.0,57,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 18:16,80.92728,26.76774,False,61.0,64.0,,65.0,65.0,,554,643,643,646,646,646,0.58,0.0,19.7,58,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 18:31,80.92728,26.76774,False,63.0,67.0,,67.0,67.0,,575,667,667,671,671,671,0.59,0.0,19.7,58,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 18:46,80.92728,26.76774,False,66.0,70.0,,70.0,70.0,,602,698,698,701,701,701,0.58,0.0,19.4,60,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 19:01,80.92728,26.76774,False,63.0,66.0,,66.0,66.0,,569,660,660,663,663,664,0.58,0.0,19.3,60,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 19:16,80.92728,26.76774,False,64.0,67.0,,68.0,68.0,,580,672,672,676,676,676,0.59,0.0,19.4,60,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 19:31,80.92728,26.76774,False,62.0,66.0,,66.0,66.0,,567,658,658,661,662,662,0.59,0.0,19.3,60,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 19:46,80.92728,26.76774,False,64.0,68.0,,68.0,69.0,,586,680,680,684,684,684,0.59,0.0,19.2,60,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 20:01,80.92728,26.76774,False,79.0,84.0,,86.0,86.0,,717,835,835,841,841,841,0.61,0.0,19.0,61,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 20:16,80.92728,26.76774,False,87.0,93.0,,94.0,95.0,,792,922,922,928,929,929,0.61,0.0,18.7,62,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 20:31,80.92728,26.76774,False,69.0,73.0,,73.0,74.0,,628,729,729,733,733,734,0.6,0.0,18.6,62,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 20:46,80.92728,26.76774,False,70.0,74.0,,74.0,74.0,,636,738,738,742,743,743,0.6,0.0,18.5,63,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 21:01,80.92728,26.76774,False,70.0,74.0,,74.0,74.0,,641,744,744,748,748,748,0.6,0.0,17.9,64,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 21:16,80.92728,26.76774,False,75.0,80.0,,81.0,81.0,,692,804,804,808,809,809,0.6,0.0,17.7,65,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 21:31,80.92728,26.76774,False,69.0,73.0,,73.0,74.0,,635,737,737,741,741,741,0.6,0.0,17.8,65,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 21:46,80.92728,26.76774,False,65.0,69.0,,70.0,70.0,,603,700,700,704,704,704,0.59,0.0,17.6,65,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 22:01,80.92728,26.76774,False,67.0,71.0,,71.0,72.0,,616,715,715,719,719,720,0.6,0.0,17.6,65,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 22:16,80.92728,26.76774,False,110.0,122.0,,128.0,131.0,,991,1166,1166,1181,1183,1184,0.64,0.0,17.6,65,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 22:31,80.92728,26.76774,False,87.0,94.0,,95.0,96.0,,804,937,937,943,944,944,0.61,0.0,17.4,66,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 22:46,80.92728,26.76774,False,75.0,79.0,,79.0,80.0,,691,802,802,806,806,807,0.59,0.0,17.4,66,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 23:01,80.92728,26.76774,False,73.0,77.0,,78.0,78.0,,676,785,785,789,789,790,0.59,0.0,17.5,66,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 23:16,80.92728,26.76774,False,75.0,80.0,,80.0,80.0,,698,809,809,813,814,814,0.59,0.0,17.2,66,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 23:31,80.92728,26.76774,False,80.0,84.0,,85.0,85.0,,738,857,857,861,861,862,0.59,0.0,16.9,67,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 23:46,80.92728,26.76774,False,83.0,88.0,,88.0,89.0,,771,894,894,899,900,900,0.6,0.0,16.8,68,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 00:01,80.92728,26.76774,False,82.0,87.0,,88.0,88.0,,765,888,888,893,893,893,0.59,0.0,16.7,68,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 00:16,80.92728,26.76774,False,86.0,91.0,,92.0,92.0,,799,927,927,932,933,933,0.6,0.0,16.6,68,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 00:31,80.92728,26.76774,False,88.0,94.0,,95.0,95.0,,818,951,951,956,957,957,0.61,0.0,16.5,69,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 00:46,80.92728,26.76774,False,92.0,97.0,,98.0,99.0,,855,993,993,999,1000,1000,0.6,0.0,16.4,69,0.0,15.0
